1.44728	27.68389
1.34241	25.01549
1.26924	21.87718
1.1912	19.27591
1.06437	16.17956
0.95462	12.82308
0.89853	9.70994
0.74243	6.4122
0.63024	2.98859
0.54976	-0.52834
0.4083	-3.67349
0.34977	-6.69641
0.25709	-10.09415
0.15221	-13.37781
0.01563	-16.18074
-0.07948	-19.01626
-0.19168	-21.77845
-0.27948	-24.56509
-0.34777	-26.65913
-0.52093	-29.06281
-0.53069	-30.90427
-0.65263	-32.97387
-0.76238	-34.57904
-0.86482	-36.33087
-0.97213	-37.78122
-1.09896	-39.23158
-1.15505	-40.44564
-1.24285	-41.85525
-1.36724	-43.01227
-1.4965	-44.373
-1.56723	-45.47298
-1.67942	-46.6463
-1.81112	-47.94184
-1.89649	-48.72406
-1.91112	-49.05813
-1.94039	-48.97664
-1.92088	-48.9359
-1.89161	-48.59369
-1.93551	-48.56109
-1.90868	-48.39813
-1.88429	-48.26776
-1.89161	-48.06406
-1.92331	-48.11295
-1.95258	-48.03147
-1.93307	-48.02332
-1.89649	-47.94184
-1.90624	-47.82777
-1.88917	-47.81147
-1.916	-47.81147
-1.92575	-47.66481
-1.87697	-47.55888
-1.85015	-46.06779
-1.74283	-44.10411
-1.67942	-42.04265
-1.56479	-39.80194
-1.44772	-37.83011
-1.35748	-35.62199
-1.2331	-33.32424
-1.12822	-31.14056
-1.09408	-28.82652
-0.94774	-26.31692
-0.8575	-23.70954
-0.76726	-21.33846
-0.62337	-18.48664
-0.55995	-16.00963
-0.39898	-12.7993
-0.34777	-10.39563
-0.2624	-7.29937
-0.09168	-4.21126
-0.02583	-0.93574
0.07661	1.7383
0.13758	5.03604
0.23758	8.28344
0.39123	10.95184
0.4644	13.67059
0.57903	16.6159
0.67171	19.192
0.7839	21.70096
0.85706	24.15119
0.92291	26.45038
1.08145	28.74957
1.13754	30.54529
1.25949	32.60952
1.38143	34.49754
1.47411	36.56178
1.60581	38.18967
1.66435	40.25391
1.84727	42.13353
1.85702	43.82856
1.99117	45.54875
2.11067	46.98365
2.09116	47.26056
2.13262	47.08434
2.11555	47.07595
2.08628	46.81582
2.08872	46.7403
2.13018	46.79065
2.07409	46.61444
2.10579	46.32913
2.06677	46.27879
2.10823	46.262
2.10579	46.15292
2.07897	46.11935
2.09116	46.13614
2.11067	46.03544
2.1375	46.05223
2.07653	45.95992
2.11067	45.94314
2.08628	45.84245
2.08141	45.86762
2.07897	45.52358
2.06677	42.98944
1.96921	40.34621
1.83507	37.69459
1.72776	34.84158
1.63752	31.82075
1.50826	29.27822
1.43997	26.66855
1.32046	23.68129
1.20827	20.88702
1.12535	18.1431
1.01072	15.01318
0.95218	11.73222
0.83024	8.82047
0.73268	5.40525
0.61073	2.05717
0.4961	-1.44907
0.38391	-4.2357
0.33513	-7.29937
0.22538	-10.29785
0.09612	-13.4267
-0.01607	-16.12371
-0.11607	-18.93478
-0.23558	-21.34661
-0.28923	-23.92954
-0.37703	-25.95025
-0.48191	-28.29689
-0.58922	-30.49687
-0.68434	-32.31388
-0.7819	-33.95979
-0.88921	-35.85014
-1.02091	-37.42271
-1.07945	-38.75084
-1.20871	-40.22564
-1.30383	-41.35822
-1.4087	-42.8982
-1.48919	-43.90856
-1.60625	-45.09002
-1.68186	-46.37742
-1.79405	-47.44481
-1.88673	-48.17814
-1.93063	-48.49591
-1.90624	-48.45517
-1.91844	-48.21888
-1.93063	-48.05592
-1.92575	-47.93369
-1.93307	-47.86036
-1.93551	-47.80333
-1.92575	-47.77073
-1.8721	-47.44481
-1.88673	-47.12704
-1.80137	-45.77446
-1.75259	-43.68041
-1.65259	-41.56192
-1.51601	-39.48417
-1.46236	-37.19456
-1.37212	-35.08422
-1.25749	-32.57462
-1.12335	-30.63538
-1.02335	-28.16652
-0.93311	-25.59989
-0.85506	-22.91918
-0.73556	-20.52365
-0.5941	-17.99776
-0.46727	-15.22742
-0.44288	-12.27783
-0.28435	-9.76823
-0.24777	-6.70456
-0.10875	-3.72238
-0.00144	-0.69945
0.09856	1.49496
0.06929	2.19142
0.101	2.25855
0.08392	2.04038
0.10343	2.10751
0.0888	1.7383
0.08636	1.67117
0.09856	1.68795
0.08148	1.453
0.12782	1.40265
0.07417	1.25161
0.09856	1.34391
0.07173	1.1677
0.06929	1.12574
0.05953	1.13413
0.09368	3.46689
0.29855	9.13934
0.50342	14.02302
0.69609	19.46891
0.87658	24.28545
1.0912	28.60692
1.28144	32.55079
1.49606	36.42752
1.71801	40.22034
1.92531	43.90408
2.09604	47.43677
2.30335	50.35691
2.49602	52.35402
2.70577	53.58752
2.96674	54.77068
3.14966	56.19718
3.33258	57.14539
3.53988	58.00968
3.71549	59.1425
3.95694	59.92288
4.14718	60.15783
4.18132	59.64597
4.20327	59.15928
4.16425	58.80685
4.13742	58.3789
4.21547	58.16073
4.13986	57.95095
4.1862	57.85864
4.15693	57.53139
4.11547	57.41391
4.14718	57.21252
4.17401	57.29643
4.16425	57.06148
4.13986	56.91044
4.15693	56.91044
4.14718	56.70905
4.14474	56.66709
4.16669	56.59157
4.14474	56.54122
4.14474	56.47409
4.15206	56.42375
4.17401	56.30627
4.09108	53.99869
3.91548	50.15552
3.71305	46.00188
3.55452	42.30136
3.31306	38.81901
3.10332	35.08493
2.92771	31.46832
2.71797	28.04471
2.51797	24.51202
2.35213	20.76954
2.11067	16.71659
1.9058	12.83147
1.66923	8.80369
1.48387	4.65005
1.29363	0.24467
1.11071	-3.93422
0.85219	-8.09788
0.69366	-12.19635
0.51317	-16.35185
0.27416	-20.17329
0.09368	-23.6688
-0.08924	-27.11543
-0.30387	-30.03243
-0.51605	-33.21017
-0.75263	-35.98865
-0.96482	-38.46566
-1.16481	-40.74711
-1.37212	-43.06116
-1.59162	-45.01669
-1.76722	-47.14333
-1.99648	-48.91146
-2.12087	-51.04625
-2.3233	-52.68401
-2.55256	-54.26473
-2.77938	-55.65805
-2.92815	-56.88025
-3.17205	-58.30616
-3.36472	-59.46319
-3.56715	-60.64465
-3.75983	-61.62242
-3.89641	-62.11945
-3.97689	-61.69575
-3.97201	-61.21502
-3.96226	-60.76687
-3.96958	-60.15577
-3.98909	-59.92763
-3.95738	-59.71578
-3.97201	-59.37356
-3.90372	-59.25134
-3.96226	-58.92541
-3.9964	-58.83579
-3.93543	-58.5506
-3.93299	-58.62394
-3.94275	-58.51801
-3.92567	-57.88246
-3.78178	-54.50917
-3.5891	-50.54107
-3.39155	-46.76852
-3.20375	-42.99598
-2.98669	-39.16639
-2.77938	-35.3694
-2.62329	-31.93092
-2.42817	-28.27245
-2.16233	-24.63027
-1.96234	-20.85772
-1.77698	-17.13406
-1.55748	-13.58966
-1.37456	-9.84156
-1.15993	-6.10975
-0.99408	-2.56535
-0.79165	0.83205
-0.55995	4.38153
-0.37216	7.46949
-0.18192	10.67493
0.02783	13.93071
0.25465	17.03546
0.39611	19.62834
0.6839	22.38065
0.8278	24.73858
1.02535	27.11329
1.21803	29.102
1.4107	31.22498
1.62045	33.07943
1.86434	34.95906
2.03507	36.95617
2.24969	38.83579
2.45456	40.75738
2.63748	42.53631
2.89845	44.3572
3.11307	46.60604
3.2716	48.94719
3.46184	51.17086
3.67646	53.20153
3.85695	55.21541
4.0862	57.01113
4.11791	57.05309
4.13011	56.49088
4.20571	56.20558
4.13742	56.02936
4.0984	55.63497
4.14474	55.42519
4.15937	55.54267
4.13986	55.2322
4.16181	55.09794
4.12279	54.9469
4.15937	55.0392
4.15449	54.92172
4.16181	54.58607
4.17888	54.55251
4.15693	54.26721
4.03743	50.82682
3.8667	46.83261
3.62525	42.57827
3.41794	39.18822
3.24965	35.63875
3.00576	32.29905
2.82772	28.80831
2.6765	25.61965
2.41798	22.46456
2.21555	18.84796
1.99117	15.39917
1.80825	11.91683
1.59362	8.51839
1.45948	4.885
1.23022	1.453
1.02779	-2.08462
0.78877	-5.53939
0.58878	-9.01046
0.38879	-11.9845
0.24001	-14.99928
0.02051	-17.94887
-0.23314	-21.06142
-0.42337	-23.94583
-0.64288	-26.74876
-0.80385	-29.40503
-1.02823	-32.11833
-1.22822	-34.70126
-1.43065	-36.93383
-1.64772	-39.43528
-1.82332	-41.22785
-2.01112	-43.14264
-2.23794	-44.69077
-2.43549	-46.27149
-2.61353	-47.85221
-2.85499	-49.69367
-3.07693	-51.52698
-3.25253	-53.28696
-3.43057	-55.11213
-3.69398	-56.80692
-3.83543	-58.33061
-3.94031	-58.86023
-3.98421	-58.72171
-4.02811	-58.47727
-3.99884	-58.13505
-4.01104	-57.99654
-4.01835	-57.61358
-4.00616	-57.40988
-3.95738	-57.28766
-3.99884	-57.15729
-3.96226	-56.92099
-3.94275	-56.84766
-3.97201	-56.81507
-3.9525	-56.6847
-3.96714	-56.54618
-3.97933	-56.65211
-3.97933	-56.52174
-3.9647	-56.48915
-3.96714	-56.38322
-3.99153	-56.33433
-4.00372	-56.481
-3.97933	-56.28545
-3.98909	-56.20397
-4.00372	-56.2773
-3.98909	-56.32619
-3.94031	-56.16323
-3.92324	-56.21211
-3.89397	-54.3951
-3.73056	-50.96477
-3.54276	-47.28185
-3.34521	-43.58264
-3.13058	-40.03009
-2.94766	-36.24939
-2.77694	-32.48499
-2.47207	-28.56578
-2.29159	-24.99693
-2.11111	-20.88217
-1.89161	-17.36221
-1.73552	-13.78522
-1.46236	-10.25711
-1.27456	-6.72901
-1.06481	-3.36386
-0.87214	0.00971
-0.67214	2.96342
-0.48191	6.05977
-0.2746	8.97151
-0.04534	11.81613
0.04978	13.25942
0.10831	13.67059
0.07417	13.44402
0.09368	13.25103
0.15953	13.11677
0.05953	12.90699
0.09124	12.77273
0.11075	12.58812
0.06197	12.58812
0.0571	12.53777
0.06929	12.4203
0.07661	12.33639
0.04978	12.46225
0.04246	12.33639
0.07905	12.38673
0.07661	12.41191
0.09612	12.21891
0.08636	12.05948
0.08392	12.01752
0.09124	12.10982
0.11319	12.08465
0.08148	11.91683
0.09612	12.06787
0.06929	13.19229
0.2644	16.54877
0.43025	19.13326
0.60585	21.72614
0.84243	23.94141
1.08145	26.25739
1.24729	28.13701
1.42046	29.94951
1.68386	31.81236
1.85702	33.6836
2.04726	35.37862
2.26676	37.0149
2.49358	38.83579
2.69114	40.66508
2.88381	42.3601
3.11307	44.42433
3.32282	46.648
3.52281	48.82132
3.74963	51.04499
3.87158	53.2267
4.06425	55.48393
4.28864	57.33
4.47399	59.16767
4.69838	60.65291
4.91544	62.03746
5.09836	63.17866
5.33981	64.33665
5.53981	65.46946
5.70077	66.32536
5.8715	67.31552
6.10808	68.16303
6.21295	67.56726
6.18612	66.81205
6.17637	66.28341
6.18612	65.70441
6.21051	65.41072
6.23002	65.06668
6.25929	65.05829
6.21051	64.70586
6.20807	64.40378
6.21051	64.30308
6.24466	64.20239
6.22271	64.07652
6.24466	63.89191
6.22514	63.94226
6.23002	63.73248
6.24953	63.64857
6.21295	63.38844
6.18124	63.44718
6.22271	63.27097
6.20807	63.30453
6.21295	63.06958
6.18612	63.17027
6.19588	62.89336
6.21295	63.09475
6.21051	62.88497
6.23246	62.78428
6.191	62.71715
6.1788	62.54093
6.21051	62.50737
6.19588	62.59967
6.20807	62.45702
6.17149	62.31437
6.23002	62.35632
6.16661	62.18011
6.15442	62.19689
6.20319	62.17172
6.22027	62.14654
6.18856	62.00389
6.20807	61.83607
6.191	61.86964
6.17637	61.93676
6.23978	61.72698
6.17637	61.94516
6.20563	61.7102
6.16173	61.71859
6.16661	61.66825
6.19832	61.60951
6.18368	61.54238
6.21051	61.47525
6.19832	61.39973
6.20563	61.49203
6.19588	61.38295
6.17393	61.49203
6.17393	61.26547
6.19588	61.47525
6.21051	61.38295
6.21295	61.2319
6.20319	61.20673
6.17637	61.22351
6.18856	61.08925
6.20563	61.0473
6.2349	60.96339
6.23978	60.98017
6.20075	60.99695
6.18612	61.01373
6.18856	61.08086
6.16417	60.92982
6.15929	60.90465
6.19832	60.80395
6.191	60.9466
6.17393	60.82074
6.20807	60.97178
6.19344	60.87947
6.19832	60.73682
6.1788	60.67808
6.19832	60.762
6.191	60.67808
6.22271	60.83752
6.15685	60.68648
6.17393	60.45152
6.14954	60.48509
6.20319	60.64452
6.20563	60.40118
6.18368	60.52704
6.14954	60.38439
6.19344	60.4767
6.1349	60.49348
6.14954	60.45152
6.18124	60.35922
6.17637	60.31726
6.18124	60.27531
6.17149	60.2837
6.17393	60.25852
6.16661	60.21657
6.21539	60.30048
6.16173	60.2837
6.17149	60.22496
6.20563	60.26692
6.21051	60.19979
6.17637	60.36761
6.17637	60.1914
6.1788	60.07392
6.18856	60.17461
6.25929	60.23335
6.16661	60.08231
6.21295	60.06553
6.18856	60.04035
6.19588	60.09909
6.19344	60.24174
6.19588	60.04874
6.18612	60.04035
6.18368	59.99001
6.18612	60.04874
6.17637	59.93966
6.20807	59.67953
6.20319	59.82218
6.14954	59.83896
6.14954	59.72988
6.15198	59.81379
6.19832	59.78023
6.191	59.7131
6.15929	59.69631
6.15442	59.67953
6.19344	59.83057
6.16173	59.72988
6.22758	59.57884
6.21295	59.57884
6.18368	59.6124
6.16905	59.56206
6.14954	59.55366
6.15685	59.53688
6.16661	59.57045
6.13734	59.58723
6.13978	59.46136
6.20807	59.5201
6.15929	59.43619
6.16417	59.36906
6.16417	59.50332
6.15198	59.47814
6.16661	59.37745
6.18612	59.36906
6.1788	59.4278
6.18612	59.36067
6.14222	59.44458
6.17393	59.53688
6.15929	59.36906
6.14222	59.36906
6.14466	59.41941
